proto,state,dur,sbyte,dbyte,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
111,4,0.0034616689806080464,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.2768345793022065,-0.4167560246139277,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,2371010721,226868357,120,565,1,3924,8765.624471,7675.435698,1421928990,1421928991,77.778228,59.468765,0.000701,0.000554,0.000147,0,0,1,0,0,2,1,1,4,2,1,1,6,0
117,2,-0.2157043557231763,-0.05141904355970157,-0.16806774930306165,31,29,0,0,2,-0.27373280591843496,-0.27178399833141736,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,65,81,0,0,0.0,0.0,1421939882,1421939882,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,2,5,1,4,1,1,1,6,0
111,4,-0.1946886465085051,-0.031115848131659823,0.09561434295473668,31,29,7,24,0,-0.27495774912350646,0.649257655597112,0.21068709130314742,0.19399441084426974,0.864092328160529,0.8651760777583679,1522428661,3728230034,60,771,0,0,89.120753,87.585688,1421931576,1421931576,1.652712,1.596623,0.000762,0.000594,0.000168,0,0,0,0,0,4,3,3,3,1,1,1,6,0
6,5,-0.21594360194579995,-0.051908558030412104,-0.16896492856345321,0,0,0,0,0,-0.2769181546933445,-0.4382826463585972,-0.20848209346524402,-0.2589152212965487,-1.1572837385662125,-1.1558340847691428,0,0,46,0,0,0,0.0,0.0,1421955675,1421955675,60000.756,0.0,0.0,0.0,0.0,1,2,0,0,0,2,2,2,2,2,2,2,6,0
111,4,-0.19743683294607678,-0.025661258315170996,0.23184159880110577,31,29,7,33,0,-0.27407239738473105,1.460834667129848,0.33856921546977525,0.3254843040464428,0.864092328160529,0.8651760777583679,1121339154,3287406436,58,905,0,0,69.544805,69.659223,1421955413,1421955413,1.103325,1.072734,0.0007,0.000565,0.000135,0,0,0,0,0,8,9,3,5,1,1,1,6,0
111,4,-0.184033188043966,-0.029297651526163548,0.14129295122454935,31,29,7,27,0,-0.2754973628826585,0.41240380854783554,0.2533144660253567,0.23782437524499409,0.864092328160529,0.8651760777583679,3383951178,1339561002,59,824,0,0,0.0,149.123915,1421945134,1421945134,2.257769,2.177343,0.001359,0.001231,0.000128,0,0,0,0,0,21,16,19,21,4,4,4,6,0
111,4,-0.21129901503279894,0.16460835440743607,-0.15082197018664595,31,29,18,8,9,-0.18481892906657874,-0.09998846578911566,0.15385059167353501,0.03328454137494706,0.864092328160529,0.8651760777583679,1015149225,1016142647,715,82,0,0,23.276226,1.068677,1421943114,1421943114,0.42128,0.53618,0.000622,0.000498,0.000124,0,0,0,0,0,1,1,2,5,1,1,1,6,0
111,4,-0.16687426675719239,-0.0497057429122147,-0.12009634959002609,31,29,1,4,4,-0.276829510059674,-0.357213531276876,-0.15875015628933317,-0.17125529249509996,0.864092328160529,0.8651760777583679,1289564254,4102724071,53,735,0,0,2195.436569,1734.592438,1421952837,1421952837,32.264286,20.517,0.000676,0.000534,0.000142,0,0,0,0,0,3,3,4,2,1,1,2,6,0
111,4,-0.21473392272225317,-0.02625566874389093,-0.15536324792443043,31,29,7,7,0,-0.2362015851494941,0.5048842521892277,-0.08770453175231767,-0.1274253280943756,0.864092328160529,0.8651760777583679,1670604017,1673752357,247,136,0,0,16.028397,0.32673,1421932271,1421932271,0.308647,0.254471,0.001385,0.001246,0.000139,0,0,0,0,0,14,5,4,6,1,1,3,6,0
117,2,-0.21571455025850117,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731815419610039,-0.24719734263298238,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421946088,1421946088,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,2,5,2,1,1,1,1,6,0
111,4,-0.031176542288147892,-0.006628469489687543,-0.08415379773853673,31,29,30,32,0,-0.27642625345487837,-0.39784463775898044,0.6511699634326434,0.6615140311186629,0.864092328160529,0.8651760777583679,2133978672,2134965135,64,122,0,0,532.513902,527.315019,1421945049,1421945050,7.037074,6.810728,0.000616,0.000489,0.000127,0,0,0,0,0,5,9,8,5,5,5,5,6,0
111,4,-0.206398697116649,-0.0373629851864419,-0.04777927068759958,31,29,7,14,0,-0.273873110189932,0.6622951758821853,0.06859584222911642,0.04789452950852185,0.864092328160529,0.8651760777583679,2069123773,2069438120,64,521,0,0,70.093899,67.238858,1421950006,1421950006,1.119949,1.058415,0.000727,0.000601,0.000126,0,0,0,0,0,6,10,2,5,1,1,2,6,0
111,4,-0.2146599581148963,-0.0402068311591412,-0.15524140876561182,31,29,6,6,0,-0.2590070752217208,0.47160938804153096,-0.059286281937511474,-0.08359536369365124,0.864092328160529,0.8651760777583679,3986200456,1841167888,93,103,0,0,16.104744,13.414964,1421947092,1421947092,0.264905,0.225348,0.000881,0.000725,0.000156,0,0,0,0,0,12,6,3,4,1,1,1,6,0
111,4,-0.2100934570043835,-0.036756919651276476,-0.02028792594325549,31,29,7,16,0,-0.2717415321213,1.7714776722377819,0.08280496713651951,0.09172449390924621,0.864092328160529,0.8651760777583679,2663597181,518535419,63,559,0,0,36.634131,34.90699,1421950898,1421950898,0.649268,0.561468,0.000702,0.000571,0.000131,0,0,0,0,0,9,3,2,2,1,1,1,6,0
111,4,-0.21225838587836957,-0.0373629851864419,-0.05103569911420601,31,29,7,14,0,-0.26903132812799907,2.335673668432627,0.06859584222911642,0.04789452950852185,0.864092328160529,0.8651760777583679,164990948,2316077195,64,507,0,0,32.393114,30.842596,1421954022,1421954022,0.427205,0.402317,0.000621,0.000487,0.000134,0,0,0,0,0,8,4,1,4,1,1,1,6,0
111,4,-0.21504192783206785,-0.04597610884965823,-0.15644872406663257,31,29,4,4,0,-0.2642273573487254,0.6918017842388609,-0.13033190647452697,-0.17125529249509996,0.864092328160529,0.8651760777583679,336925108,2483187324,89,188,0,0,17.493427,0.387539,1421928181,1421928181,0.345273,0.325273,0.000719,0.000578,0.000141,0,0,0,0,0,3,8,5,3,1,1,3,6,0
111,4,-0.11523395652166,0.020504618315410728,-0.09796592783370074,31,29,17,17,11,-0.27548691990156343,-0.37668664047161327,0.28173271584016285,0.19399441084426974,0.864092328160529,0.8651760777583679,978275110,978570444,178,207,0,0,519.323495,0.0,1421931214,1421931214,6.729029,7.599147,0.000746,0.000589,0.000157,0,0,0,0,0,1,1,4,2,1,1,1,6,0
111,4,-0.2107921080316462,0.16448014823653567,-0.15024600325404888,31,29,18,8,9,-0.19392928480389018,-0.12325291963657489,0.15385059167353501,0.04789452950852185,0.864092328160529,0.8651760777583679,1200350331,1201381003,715,80,0,0,24.547911,0.956069,1421935498,1421935498,0.45898,0.565683,0.000686,0.000552,0.000134,0,0,0,0,0,1,1,1,3,1,1,1,6,0
111,4,-0.21400338665897448,-0.03918118179193818,-0.08615860571546109,31,29,7,11,0,-0.26383547623055253,3.2463620068063435,0.025968467506907122,0.004064565107797486,0.864092328160529,0.8651760777583679,1682660771,3832551220,66,415,0,0,15.106858,13.96831,1421933269,1421933269,0.261,0.237257,0.000791,0.00063,0.000161,0,0,0,0,0,17,4,1,7,1,1,1,6,0
111,4,-0.20206818865365617,-0.034845482194216286,0.0016874277927552614,31,29,7,18,0,-0.27445674846664053,0.6320111809966186,0.1254323418587288,0.106334482042821,0.864092328160529,0.8651760777583679,944803973,994602981,62,616,0,0,80.158348,74.509809,1421946869,1421946869,1.353851,1.202184,0.005187,0.00506,0.000127,0,0,0,0,0,1,10,5,1,1,1,1,6,0
111,4,-0.20400059536023282,-0.046139280339895075,-0.16440149825133807,31,29,2,2,5,-0.27602776051397304,-0.4077291443167973,-0.15875015628933317,-0.18586528062867474,0.864092328160529,0.8651760777583679,1975624621,4126253957,130,82,1,83,464.553624,11.207824,1421948692,1421948692,7.816429,6.062667,0.00062,0.00049,0.00013,0,0,1,0,0,1,4,4,3,1,1,1,6,0
117,2,-0.21554753340317911,-0.04919291822861318,-0.16728133291432334,31,29,0,0,0,-0.265551057556325,-0.1551856548496967,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,128,76,0,0,0.647946,0.327863,1421955624,1421955624,0.462667,0.238333,0.0,0.0,0.0,0,0,0,0,0,9,9,5,3,1,1,3,6,0
111,2,0.18056699307911683,0.09745163106852875,0.10443106753833778,32,30,78,101,11,-0.2761612817247165,-0.3772279132010578,2.079187016626655,2.319747684279401,0.864092328160529,0.8651760777583679,1600253661,3746022213,79,140,0,0,427.859108,408.132173,1421936025,1421936027,5.677137,5.188761,0.000833,0.000697,0.000136,0,0,0,0,0,1,1,1,1,1,1,1,6,0
111,4,-0.21194864552849957,-0.04320219351563186,-0.15986022051355359,31,29,4,4,0,-0.2726803210810658,-0.24710805158549465,-0.10191365665972077,-0.1274253280943756,0.864092328160529,0.8651760777583679,1522070308,1527656682,96,91,0,0,74.09494,2.025297,1421948459,1421948459,1.207,1.056235,0.000579,0.000458,0.000121,0,0,0,0,0,5,15,5,7,5,1,5,6,0
111,4,-0.16359162638259017,-0.05031180844738012,-0.15871936293552483,31,29,1,2,4,-0.2768583594121574,-0.42307421091238806,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,4092552749,92516807,53,231,0,0,3398.254167,83.94325,1421946470,1421946470,48.2078,34.402285,0.000702,0.000539,0.000163,0,0,0,0,0,1,1,2,2,1,1,1,6,0
111,4,-0.21184843541530637,-0.03615085411611105,-0.01600140281027355,31,29,7,16,0,-0.26922248542617483,2.806491882270403,0.09701409204392261,0.07711450577567143,0.864092328160529,0.8651760777583679,2929886846,780623638,63,600,0,0,27.751671,26.721191,1421932752,1421932752,0.431651,0.414727,0.000739,0.00062,0.000119,0,0,0,0,0,13,9,1,6,1,1,1,6,0
111,4,0.12789009381555325,0.02743940665047665,2.8671339937502736,31,29,21,197,0,-0.27645423924731005,0.3440327625244361,1.4752992080620233,2.94067217995633,0.864092328160529,0.8651760777583679,2157062570,2166924951,57,1252,0,0,2056.250109,1513.82321,1421939068,1421939070,6.687181,3.626293,0.000621,0.000488,0.000133,0,0,0,0,0,7,6,6,7,1,1,5,6,0
111,4,-0.21529505597513385,-0.05031180844738012,-0.15866398149969818,31,29,1,2,4,-0.2720913554244822,0.7961983758911044,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,831537582,835490998,53,233,0,0,29.216887,0.555579,1421947248,1421947248,0.5262,0.351429,0.000661,0.000527,0.000134,0,0,0,0,0,3,3,4,5,1,1,4,6,0
111,4,-0.0017542457205984873,-0.00014823030599568827,-0.16719272261700074,31,29,4,1,4,-0.27646431995804954,-0.4376696129491536,-0.11612278156712387,-0.21508525689582433,0.864092328160529,0.8651760777583679,2761497666,1856911150,638,53,0,0,6791.759091,285.641406,1421927457,1421927458,75.960002,197.112203,0.001892,0.001698,0.000194,0,0,0,0,0,3,1,5,5,1,1,2,6,0
111,4,0.16342000156772332,-0.006675089915469499,-0.08526142645506952,31,29,30,32,0,-0.27667882399930865,-0.4188441992052587,0.6511699634326434,0.6615140311186629,0.864092328160529,0.8651760777583679,998130880,1011109409,64,120,0,0,852.423944,837.66388,1421945409,1421945410,14.451546,13.987864,0.000621,0.000497,0.000124,0,0,0,0,0,12,10,8,10,5,5,5,6,0
111,4,-0.10138999445551843,0.16566896909397555,-0.15024600325404888,31,29,18,8,9,-0.2731656626496219,-0.4241157110058865,0.15385059167353501,0.04789452950852185,0.864092328160529,0.8651760777583679,3623768346,1562189561,719,80,0,0,791.869973,25.079008,1421948377,1421948377,10.347784,12.868024,0.000668,0.000534,0.000134,0,0,0,0,0,2,4,5,3,1,1,2,6,0
117,2,-0.166201861235766,-0.04886657524813949,-0.16719272261700074,31,29,0,0,0,-0.276817744609494,-0.43590984686873013,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,142,80,0,0,100.861008,86.235914,1421954145,1421954145,71.331,60.987,0.0,0.0,0.0,0,0,0,0,0,11,8,5,3,1,1,3,6,0
117,2,-0.21571802073861174,-0.05141904355970157,-0.16806774930306165,31,29,0,0,2,-0.27353984734935005,-0.26169802453017155,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,65,81,0,0,0.0,0.0,1421941163,1421941163,0.011,0.008,0.0,0.0,0.0,0,0,0,0,0,3,5,4,5,2,2,2,6,0
111,4,-0.20704030212709393,-0.0402068311591412,-0.15524140876561182,31,29,6,6,0,-0.27433580337457186,-0.3070978813671508,-0.059286281937511474,-0.08359536369365124,0.864092328160529,0.8651760777583679,1898623877,4044303395,93,103,0,0,239.775775,222.335366,1421947160,1421947160,1.936476,1.759913,0.000679,0.000558,0.000121,0,0,0,0,0,3,9,2,3,1,1,2,6,0
111,4,-0.21489725219245773,-0.02550974193137964,-0.15536324792443043,31,29,7,7,0,-0.22849014594364264,0.6521073879684699,-0.08770453175231767,-0.1274253280943756,0.864092328160529,0.8651760777583679,2186703269,45106323,254,136,0,0,13.292729,0.340692,1421938442,1421938442,0.265353,0.254706,0.000625,0.00049,0.000135,0,0,0,0,0,13,8,7,5,1,1,3,6,0
111,4,0.056835700936385916,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.2768509322892369,-0.4209680853409775,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,146150801,2347951867,120,565,1,3924,8936.007034,7822.688594,1421949899,1421949900,96.636849,73.947294,0.000615,0.00049,0.000125,0,0,4,0,0,4,2,4,2,2,2,2,6,0
111,4,0.13930992552444924,-0.035078584323126064,-0.14825227156428986,31,29,11,15,0,-0.2768231727377913,-0.43320085589055135,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,46099091,91425975,56,69,0,0,2245.55778,76.734992,1421934566,1421934567,32.108059,30.89215,0.000682,0.000542,0.00014,0,0,0,0,0,11,17,10,4,1,1,3,6,0
111,4,0.00937081208390446,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.2768367711638218,-0.41732058546315554,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,501336914,502434658,120,565,1,3924,8768.724731,7679.388914,1421936807,1421936808,79.878154,61.073824,0.000654,0.00051,0.000144,0,0,1,0,0,1,2,4,4,1,1,2,6,0
111,4,-0.20636442612555694,-0.027479454920667272,0.1707891039458178,31,29,7,30,0,-0.2718020802569612,2.6686680241350955,0.29594184074756597,0.28165433964571845,0.864092328160529,0.8651760777583679,352855932,367971607,59,829,0,0,34.992959,35.116211,1421941517,1421941517,0.617563,0.598288,0.00063,0.000484,0.000146,0,0,0,0,0,9,6,3,4,1,1,1,6,0
117,2,-0.21559460178967896,-0.049146297802831224,-0.16728133291432334,31,29,0,0,0,-0.26381645298189854,-0.11700538038654608,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,130,76,0,0,0.593498,0.255506,1421936170,1421936170,0.424667,0.184667,0.0,0.0,0.0,0,0,0,0,0,5,7,5,4,1,1,3,6,0
111,4,-0.21442288094234177,-0.04361012224122397,-0.1593950164526098,31,29,5,4,0,-0.2660936939505699,0.08075188290031625,-0.059286281937511474,-0.15664530436152518,0.864092328160529,0.8651760777583679,1362898143,1363223764,67,123,0,0,24.037751,0.609293,1421945359,1421945359,0.333857,0.427769,0.000837,0.00066,0.000177,0,0,0,0,0,11,8,8,10,4,4,4,6,0
111,4,-0.21453805750101188,-0.030451507064266952,-0.13864913059195047,31,29,7,7,0,-0.24678865645809037,1.3972176387254378,0.011759342599504022,-0.08359536369365124,0.864092328160529,0.8651760777583679,1668122121,3813806065,117,228,0,0,13.214926,0.366945,1421933917,1421933917,0.209032,0.249174,0.000716,0.000589,0.000127,0,0,0,0,0,10,11,4,1,1,1,1,6,0
111,4,-0.20253757108861317,-0.032421220053554585,0.06714828493984373,31,29,7,22,0,-0.27400587745706895,1.0987184994832457,0.18226884148834122,0.16477443457712015,0.864092328160529,0.8651760777583679,3772739894,3777178550,61,735,0,0,69.659939,64.790094,1421948524,1421948524,1.117091,1.063456,0.00134,0.001182,0.000158,0,0,0,0,0,13,7,6,4,1,1,1,6,0
117,2,-0.21570695858325925,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2733014152850677,-0.2533274980758894,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421935115,1421935115,0.01,0.009,0.0,0.0,0.0,0,0,0,0,0,3,3,2,2,1,1,1,6,0
111,4,-0.21532715791615678,-0.05031180844738012,-0.1582430825874157,31,29,1,2,4,-0.27183999542257126,0.9131379418958966,-0.17295928119673626,-0.20047526876224955,0.864092328160529,0.8651760777583679,3408344292,3412123968,53,242,0,0,27.991323,0.540201,1421938981,1421938981,0.5038,0.333286,0.00063,0.000505,0.000125,0,0,0,0,0,3,5,6,5,1,1,4,6,0
111,4,-0.07289713584258582,0.025621210044980375,2.8671339937502736,31,29,21,197,0,-0.2758286362171001,1.4421300613987873,1.432671833339814,2.94067217995633,0.864092328160529,0.8651760777583679,992536640,996595914,58,1252,0,0,666.245298,483.286504,1421942542,1421942542,2.853519,1.507998,0.000596,0.00049,0.000106,0,0,0,0,0,5,15,4,5,3,1,3,6,0
111,4,-0.19640262987312163,-0.03796905072160733,-0.054225669817820475,31,29,7,13,0,-0.2754937832491423,0.07010791533236577,0.05438671732171332,0.03328454137494706,0.864092328160529,0.8651760777583679,3627704238,1478416936,64,518,0,0,191.974828,188.403406,1421935012,1421935012,2.425432,2.296154,0.000668,0.000529,0.000139,0,0,0,0,0,6,3,2,4,1,1,1,6,0
111,4,-0.21185038756036859,-0.04320219351563186,-0.15986022051355359,31,29,4,4,0,-0.2727820512055387,-0.25169721465598804,-0.10191365665972077,-0.1274253280943756,0.864092328160529,0.8651760777583679,1884649540,4035685529,96,91,0,0,75.87236,2.096197,1421948478,1421948478,1.236067,1.082471,0.000598,0.000463,0.000135,0,0,0,0,0,7,8,2,3,2,1,2,6,0
111,4,0.0030332815919573543,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.27683441580402274,-0.41671391204392133,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,1094523832,1095741458,120,565,0,0,8765.036809,7675.024271,1421930938,1421930939,77.632156,59.348059,0.000822,0.00063,0.000192,0,0,0,0,0,1,1,2,1,1,1,1,6,0
111,4,-0.2144176752221759,-0.030451507064266952,-0.13864913059195047,31,29,7,7,0,-0.24916561154632713,1.252412889237724,0.011759342599504022,-0.08359536369365124,0.864092328160529,0.8651760777583679,1979913570,4129760799,117,228,0,0,14.337716,0.357809,1421932668,1421932668,0.226935,0.24413,0.000787,0.000584,0.000203,0,0,0,0,0,5,12,2,1,1,1,1,6,0
111,4,-0.2150850919284433,-0.046139280339895075,-0.16440149825133807,31,29,2,2,5,-0.2645315967286267,-0.013243125372396213,-0.15875015628933317,-0.18586528062867474,0.864092328160529,0.8651760777583679,2268406521,119898682,130,82,1,83,32.44881,0.66345,1421948296,1421948296,0.513714,0.375889,0.000702,0.000571,0.000131,0,0,1,0,0,1,3,3,6,1,1,1,6,0
111,4,-0.21498791848534682,-0.04361012224122397,-0.1593950164526098,31,29,5,4,0,-0.2596938479433741,0.38762549858758405,-0.059286281937511474,-0.15664530436152518,0.864092328160529,0.8651760777583679,4047892638,4048206484,67,123,0,0,12.796956,0.373621,1421945274,1421945274,0.20981,0.281923,0.000767,0.000599,0.000168,0,0,0,0,0,9,6,1,4,1,1,1,6,0
111,4,-0.21288719349340668,-0.04320219351563186,-0.15986022051355359,31,29,4,4,0,-0.27137898695723717,-0.18840302271884854,-0.10191365665972077,-0.1274253280943756,0.864092328160529,0.8651760777583679,2161479267,22409246,96,91,0,0,62.928956,1.452838,1421941678,1421941678,0.917133,0.800706,0.000607,0.000474,0.000133,0,0,0,0,0,6,14,10,9,6,1,6,6,0
111,4,0.009041550283412464,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.2768366520653125,-0.4172899088243063,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,1680125023,1692127749,120,565,1,3924,8770.553743,7708.882708,1421935997,1421935998,79.761618,60.830706,0.00804,0.003129,0.004911,0,0,1,0,0,2,3,3,4,2,1,2,6,0
117,2,-0.21569806547797585,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.27343240999690793,-0.260026399054163,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421954105,1421954105,0.011,0.001,0.0,0.0,0.0,0,0,0,0,0,6,4,3,3,3,1,1,6,0
111,4,3.853608182471562,0.04639060973084168,5.855926093580885,31,29,2,370,5,-0.27686957827597214,-0.3069941276993812,2.0294550794507438,5.190610352526847,0.864092328160529,0.8651760777583679,3341302138,1199363847,54,1458,1,524288,6995.967792,4540.705914,1421944006,1421944025,59.560567,25.183046,0.000728,0.000558,0.00017,0,0,1,0,0,3,1,1,1,1,1,1,6,0
111,4,-0.18687420982449596,-0.0402068311591412,-0.15524140876561182,31,29,6,6,0,-0.27612723873309314,-0.3981037119798892,-0.059286281937511474,-0.08359536369365124,0.864092328160529,0.8651760777583679,1922313468,4072197106,93,103,0,0,447.550286,427.109013,1421946326,1421946327,6.364762,5.801957,0.000703,0.000563,0.00014,0,0,0,0,0,9,7,2,5,1,1,2,6,0
117,2,-0.21570544024821084,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2733244726549789,-0.25450661461014107,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421937446,1421937446,0.001,0.008,0.0,0.0,0.0,0,0,0,0,0,2,6,2,3,1,1,1,6,0
111,4,0.03563063365068077,-0.04236302585155666,-0.11265308461492567,31,29,3,5,5,-0.27684526614857935,-0.4195086500942032,-0.11612278156712387,-0.1274253280943756,0.864092328160529,0.8651760777583679,985013381,1002279804,120,565,1,3924,8835.742358,7736.810406,1421941991,1421941992,89.187305,68.194,0.000683,0.000533,0.00015,0,0,1,0,0,3,2,1,4,1,1,1,6,0
117,2,-0.21570262048312103,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.273366522868778,-0.2566570037684638,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421939544,1421939544,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,7,1,1,2,2,1,1,6,0
111,4,0.9837573405679932,0.02743940665047665,2.8671339937502736,31,29,21,197,0,-0.2767851967494736,-0.2140714445057918,1.4752992080620233,2.94067217995633,0.864092328160529,0.8651760777583679,980931921,1025000902,57,1252,0,0,8114.592718,5977.097145,1421950946,1421950951,23.335938,12.655602,0.000883,0.000498,0.000385,0,0,0,0,0,1,9,3,1,1,1,1,6,0
111,4,-0.2085297888095568,-0.029297651526163548,0.14129295122454935,31,29,7,27,0,-0.27080280566022,3.2232283100532215,0.2533144660253567,0.23782437524499409,0.864092328160529,0.8651760777583679,2847710754,715281106,59,824,0,0,0.0,28.070713,1421945408,1421945408,0.520092,0.502582,0.00066,0.000504,0.000156,0,0,0,0,0,16,12,12,15,4,4,8,6,0
117,2,-0.21571368263847351,-0.05141904355970157,-0.16806774930306165,31,29,0,0,2,-0.2736035890408345,-0.26502981519499863,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,65,81,0,0,0.0,0.0,1421931614,1421931614,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,2,3,4,4,1,1,1,6,0
117,2,-0.21558939606951308,-0.049146297802831224,-0.16728133291432334,31,29,0,0,0,-0.264009007210161,-0.12172716041251269,-0.18716840610413937,-0.22969524502939911,-1.1572837385662125,-1.1558340847691428,0,0,130,76,0,0,0.589256,0.282372,1421945846,1421945846,0.422667,0.202667,0.0,0.0,0.0,0,0,0,0,0,3,14,7,4,1,1,3,6,0
111,4,-0.2116712240246595,-0.04320219351563186,-0.15986022051355359,31,29,4,4,0,-0.27295549983890566,-0.25952172130668827,-0.10191365665972077,-0.1274253280943756,0.864092328160529,0.8651760777583679,2246564235,2248521348,96,91,0,0,81.034556,2.486396,1421951721,1421951721,1.292067,1.131882,0.00057,0.000451,0.000119,0,0,0,0,0,10,12,4,8,3,1,3,6,0
111,4,-0.03007097746791877,-0.006686745021914988,-0.08753206532396177,31,29,30,32,0,-0.2764297469413545,-0.39968586485762236,0.6511699634326434,0.6615140311186629,0.864092328160529,0.8651760777583679,2377438380,228891855,64,117,0,0,413.319994,410.022581,1421942064,1421942065,7.070868,6.85072,0.000716,0.000588,0.000128,0,0,0,0,0,9,8,2,6,1,1,1,6,0
111,4,0.0022441811768124506,-0.04296909138672208,-0.11265308461492567,31,29,3,5,5,-0.2768402924884289,-0.4166359063702375,-0.13033190647452697,-0.1274253280943756,0.864092328160529,0.8651760777583679,3515082419,1370801843,132,565,1,3924,9530.618599,7676.280338,1421944658,1421944659,91.412091,59.13794,0.000701,0.000566,0.000135,0,0,1,0,0,3,1,7,3,1,1,1,6,0
111,4,0.05796968031252048,-0.04296909138672208,-0.11265308461492567,31,29,3,5,0,-0.2768561329426617,-0.4210397652762213,-0.13033190647452697,-0.1274253280943756,0.864092328160529,0.8651760777583679,3354599461,3368231648,132,565,0,0,9721.754353,7806.462016,1421933784,1421933785,114.771183,74.253879,0.000651,0.000503,0.000148,0,0,0,0,0,9,10,5,4,1,1,1,6,0
117,2,-0.21571389954348041,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2731921274647779,-0.2477386685013165,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421951460,1421951460,0.01,0.009,0.0,0.0,0.0,0,0,0,0,0,4,2,7,4,1,1,3,6,0
117,2,-0.21572799836892967,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.272948473804207,-0.2352785376776511,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421936075,1421936075,0.011,0.003,0.0,0.0,0.0,0,0,0,0,0,3,4,2,5,1,1,1,6,0
117,2,-0.21570717548826615,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2732980969426791,-0.25315780788843995,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421928821,1421928821,0.011,0.009,0.0,0.0,0.0,0,0,0,0,0,4,3,4,5,1,1,1,6,0
111,4,-0.21132179005852467,-0.035078584323126064,-0.14824119527712454,31,29,11,15,3,-0.269617408710111,-0.047460248310443515,0.15385059167353501,0.13555445830997057,0.864092328160529,0.8651760777583679,914563871,3065317645,56,69,0,0,28.429574,0.673196,1421944081,1421944081,0.411588,0.392038,0.000663,0.000526,0.000137,0,0,0,1,1,1,1,4,5,1,1,4,6,0
117,2,-0.21571303192345276,-0.051325802708137656,-0.16797913900573902,31,29,0,0,2,-0.2732061478625439,-0.2484556538256982,-0.20137753101154246,-0.24430523316297392,-1.1572837385662125,-1.1558340847691428,0,0,73,89,0,0,0.0,0.0,1421935623,1421935623,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,1,2,2,2,1,1,2,6,0
